GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository FileSystem Connector Module,org.fcrepo.connector.file,ExternalJsonSidecarExtraPropertyStore,245,186,39,17,28,44,27,9,3,5
Fedora Repository FileSystem Connector Module,org.fcrepo.connector.file,FedoraFileSystemConnector,103,495,23,39,26,100,25,28,4,18
