GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape,FedoraRepositoryImpl,38,35,2,2,7,9,2,5,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape,FedoraWebacAclImpl,8,8,0,0,3,3,1,2,1,2
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape,TombstoneImpl,6,58,0,2,2,15,0,5,0,4
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape,InternalFedoraBinary,90,284,9,17,27,68,12,17,4,12
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.identifiers,NamespaceConverter,0,81,0,4,0,19,0,6,0,4
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.identifiers,HierarchyConverter,6,190,2,10,2,42,2,15,0,11
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.identifiers,NodeResourceConverter,0,68,0,10,0,16,0,10,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.identifiers,HashConverter,0,61,0,4,0,9,0,5,0,3
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.services.functions,AnyTypesPredicate,23,26,5,1,3,6,3,2,0,2
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.services.functions,JcrPropertyFunctions,0,38,0,6,0,5,0,7,0,4
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl.mappings,PropertyValueIterator,6,71,0,10,2,20,0,8,0,3
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl.mappings,PropertyToTriple,39,89,5,3,9,20,3,6,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,FixityRdfContext,0,126,0,0,0,16,0,4,0,4
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,ContentRdfContext,0,54,0,6,0,13,0,4,0,1
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,LdpRdfContext,0,70,0,6,0,15,0,8,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,InternalIdentifierTranslator,0,5,0,0,0,2,0,1,0,1
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,LdpContainerRdfContext,4,168,1,17,1,35,1,15,0,7
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,NodeRdfContext,0,41,0,0,0,10,0,6,0,6
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,DefaultIdentifierTranslator,0,5,0,0,0,2,0,1,0,1
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,PrefixingIdentifierTranslator,18,165,4,12,3,33,4,12,0,8
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,LdpIsMemberOfRdfContext,10,173,6,18,4,36,6,12,0,6
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,RootRdfContext,0,62,0,2,0,10,0,5,0,4
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,RequiredPropertiesUtil,134,0,8,0,21,0,9,0,5,0
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,PropertiesRdfContext,0,47,0,0,0,9,0,3,0,3
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,ReferencesRdfContext,10,103,0,0,1,17,1,7,1,7
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,HashRdfContext,0,61,0,6,0,12,0,8,0,5
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,SkolemNodeRdfContext,24,67,2,0,8,13,1,7,0,7
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,TypeRdfContext,0,25,0,0,0,4,0,2,0,2
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf.impl,ChildrenRdfContext,0,42,0,2,0,7,0,5,0,4
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf,ManagedRdf,0,19,0,0,0,5,0,3,0,3
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.rdf,JcrRdfTools,61,621,12,82,9,133,12,51,0,16
Fedora Repository HTTP Commons Module/fcrepo-kernel-modeshape,org.fcrepo.kernel.modeshape.observer,WrappedJcrEvent,4,40,0,0,1,12,1,9,1,9
