GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository JMS Module,org.fcrepo.jms.observer,JMSTopicPublisher,0,85,0,0,0,22,0,5,0,5
Fedora Repository JMS Module,org.fcrepo.jms.headers,DefaultMessageFactory,48,87,3,1,11,24,2,4,0,4
