GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.utils,AutoReloadingConfiguration,123,0,14,0,39,0,14,0,7,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.models,FedoraResource,5,0,0,0,1,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.models,Binary,10,0,2,0,4,0,2,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.operations,UpdateNonRdfSourceHeadersOperation,2,0,0,0,1,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.operations,CreateResourceOperation,2,0,0,0,1,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.operations,ResourceOperationType,74,0,0,0,2,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.operations,CreateVersionResourceOperation,2,0,0,0,1,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.observer,EventType,97,0,0,0,14,0,5,0,5,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api,RequiredRdfContext,64,0,0,0,7,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api,ReadOnlyTransaction,48,0,0,0,28,0,27,0,27,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api,TransactionState,64,0,0,0,7,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api,RdfLexicon,269,0,20,0,108,0,15,0,5,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api,RdfCollectors,24,0,0,0,4,0,3,0,3,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.services,VersionService,10,0,0,0,3,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.lock,ResourceLockType,69,0,4,0,12,0,7,0,5,0
Fedora Repository WebAC Authorization Module/fcrepo-kernel-api,org.fcrepo.kernel.api.identifiers,FedoraId,894,0,106,0,160,0,96,0,43,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api.services,EtagService,123,0,8,0,27,0,8,0,4,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api.services,SparqlTranslateVisitor,401,0,28,0,102,0,33,0,19,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api.services,HttpRdfService,360,0,44,0,84,0,33,0,11,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api.url,HttpApiResources,63,0,6,0,15,0,7,0,4,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraHttpConfiguration,6,0,0,0,2,0,2,0,2,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraBaseResource,104,0,6,0,28,0,13,0,10,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraLdp,1689,0,210,0,345,0,143,0,38,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,ContentExposingResource,1614,0,208,0,361,0,153,0,49,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraReindex,89,0,0,0,21,0,8,0,8,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraRepositoryStats,120,0,10,0,28,0,11,0,6,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,ExternalContentPathValidator,299,0,42,0,60,0,30,0,9,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraVersioning,323,0,14,0,67,0,19,0,12,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,Transactions,214,0,0,0,71,0,7,0,7,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraAcl,522,0,30,0,116,0,26,0,11,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,ExternalContentHandlerFactory,100,0,10,0,28,0,11,0,6,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraTombstones,101,0,2,0,27,0,13,0,12,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraSearch,246,0,28,0,58,0,21,0,7,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,ExternalContentHandler,273,0,32,0,69,0,29,0,13,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api,FedoraFixity,118,0,2,0,25,0,13,0,12,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api.responses,SearchResultProvider,199,0,2,0,45,0,11,0,10,0
Fedora Repository WebAC Authorization Module/fcrepo-http-api,org.fcrepo.http.api.responses,StreamingBaseHtmlProvider,567,0,36,0,101,0,36,0,18,0
Fedora Repository WebAC Authorization Module/fcrepo-persistence-api,org.fcrepo.persistence.api,CommitOption,24,0,0,0,3,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentStorageException,9,0,0,0,4,0,2,0,2,0
Fedora Repository WebAC Authorization Module/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentSessionClosedException,9,0,0,0,4,0,2,0,2,0
Fedora Repository WebAC Authorization Module/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentItemConflictException,4,0,0,0,2,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-persistence-api,org.fcrepo.persistence.api.exceptions,PersistentItemNotFoundException,9,0,0,0,4,0,2,0,2,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,DatabaseConfig.new Converter() {...},10,0,0,0,2,0,2,0,2,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,ServerManagedPropsMode,69,0,4,0,12,0,7,0,5,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,Storage,69,0,4,0,12,0,7,0,5,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,DatabaseConfig,161,0,6,0,36,0,12,0,9,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,JmsDestination,69,0,4,0,12,0,7,0,5,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,OcflPropsConfig,343,0,12,0,97,0,52,0,46,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,MetricsConfig,68,0,4,0,16,0,6,0,4,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,FlywayFactory,52,0,4,0,13,0,8,0,6,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,MetricsConfig.new MeterFilter() {...},35,0,2,0,7,0,3,0,2,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,AuthPropsConfig,34,0,0,0,12,0,11,0,11,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,MetricsConfig.new PrometheusConfig() {...},11,0,0,0,3,0,3,0,3,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,ConditionOnPropertyFalse,9,0,0,0,2,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,ConditionOnPropertyTrue,9,0,0,0,2,0,1,0,1,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,ConditionOnProperty,44,0,0,0,10,0,4,0,4,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,FedoraPropsConfig,190,0,6,0,59,0,40,0,37,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,DigestAlgorithm,211,0,6,0,26,0,14,0,11,0
Fedora Repository WebAC Authorization Module/fcrepo-configs,org.fcrepo.config,BasePropsConfig,11,0,0,0,4,0,2,0,2,0
