GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo-generator-dc,org.fcrepo.generator,DublinCoreGenerator,1,50,1,3,1,9,1,3,0,2
fcrepo-generator-dc,org.fcrepo.generator.dublincore,JcrPropertiesGenerator,7,115,0,6,3,15,0,6,0,3
fcrepo-generator-dc,org.fcrepo.generator.dublincore,WorstCaseGenerator,0,14,0,0,0,3,0,3,0,3
fcrepo-generator-dc,org.fcrepo.generator.dublincore,WellKnownDatastreamGenerator,7,37,0,2,3,10,0,6,0,5
