GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,AccessRolesProvider,88,255,16,28,20,61,14,15,1,6
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,AbstractRolesPEP.PathIterator,115,0,10,0,30,0,10,0,5,0
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,AccessRolesResources,37,3,2,0,7,1,2,1,1,1
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,Constants.JcrName,18,116,0,0,3,9,5,3,5,3
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,Constants,3,5,0,0,2,2,1,1,1,1
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,AbstractRolesPEP,295,0,28,0,68,0,24,0,10,0
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,AccessRolesTypes,12,75,5,5,0,26,4,5,0,4
fcrepo-auth-roles-common,org.fcrepo.auth.roles.common,AccessRoles,47,190,6,14,6,44,6,12,0,8
