GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo-webhooks,org.fcrepo.webhooks,FedoraWebhooks,73,193,1,5,20,50,3,10,2,8
fcrepo-webhooks,org.fcrepo.webhooks,WebhooksResources,0,33,1,1,0,6,1,2,0,2
