GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo-jms,org.fcrepo.jms.observer,JMSTopicPublisher,0,85,0,0,0,21,0,5,0,5
fcrepo-jms,org.fcrepo.jms.headers,DefaultMessageFactory,0,35,0,0,0,7,0,3,0,3
