GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
fcrepo-kernel,org.modeshape.jcr,GetBinaryStore,0,14,0,0,0,4,0,2,0,2
fcrepo-kernel,org.fcrepo.kernel,Datastream,117,249,17,17,19,60,19,15,6,11
fcrepo-kernel,org.fcrepo.kernel,Transaction.State,58,0,0,0,2,0,4,0,4,0
fcrepo-kernel,org.fcrepo.kernel,FedoraObject,38,52,4,4,7,13,6,5,3,4
fcrepo-kernel,org.fcrepo.kernel,RdfLexicon,3,408,0,0,2,90,1,1,1,1
fcrepo-kernel,org.fcrepo.kernel,RdfLexicon.new Predicate() {...},5,3,0,0,1,1,1,1,1,1
fcrepo-kernel,org.fcrepo.kernel,RdfLexicon.new Predicate() {...},12,3,4,0,1,1,3,1,1,1
fcrepo-kernel,org.fcrepo.kernel,RdfLexicon.new Predicate() {...},12,3,4,0,1,1,3,1,1,1
fcrepo-kernel,org.fcrepo.kernel,TxAwareSession,67,0,8,0,12,0,7,0,3,0
fcrepo-kernel,org.fcrepo.kernel,FedoraResource,129,229,9,7,25,48,13,19,6,18
fcrepo-kernel,org.fcrepo.kernel,Transaction,133,0,12,0,40,0,17,0,11,0
fcrepo-kernel,org.fcrepo.kernel.services,RepositoryService.new Function() {...},15,0,0,0,4,0,2,0,2,0
fcrepo-kernel,org.fcrepo.kernel.services,TransactionService,165,11,14,0,43,3,15,2,8,2
fcrepo-kernel,org.fcrepo.kernel.services,LowLevelStorageService.Echo,0,5,0,0,0,2,0,2,0,2
fcrepo-kernel,org.fcrepo.kernel.services,NodeService,99,22,10,0,25,4,11,4,6,4
fcrepo-kernel,org.fcrepo.kernel.services,VersionService,144,7,14,0,41,2,16,2,9,2
fcrepo-kernel,org.fcrepo.kernel.services,ObjectService,0,30,0,0,0,6,0,5,0,5
fcrepo-kernel,org.fcrepo.kernel.services,DatastreamService,82,226,3,7,13,45,6,13,3,11
fcrepo-kernel,org.fcrepo.kernel.services,LowLevelStorageService.ExternalIdDecorator,18,0,0,0,6,0,2,0,2,0
